Time,Delay
258.6519669823463,0.0
487.32785639478436,0.0
826.4654791153055,0.0
1167.6371798701057,0.0
1203.5010136627907,0.0
1733.1649560425235,0.0
1810.9848354439698,0.0
1826.4892595001106,90.47540919153653
2090.149389009524,77.81310866745616
2236.870791011676,0.0
2547.7164605247126,0.0
2573.557379383551,0.0
2803.939946798167,75.17750235573749
2830.218964975986,9.495930102572402
2886.0218437788158,0.0
3348.386755942437,0.0
3674.185136193028,0.0
3680.7480297340935,0.0
3737.585403588052,0.5633256259707196
4025.382306005543,0.0
4172.407261618559,0.0
4359.938368191666,0.0
4446.981621208922,53.850976520757285
4653.93686433428,0.0
4865.237843997536,0.0
5306.65845492032,0.0
5451.531841140322,0.0
5692.538800053168,0.0
5977.265357730056,0.0
6118.296594756961,0.0
6144.610232600244,129.7269909001716
6251.666001160358,65.30546823925579
6406.3431411069705,0.0
6746.9544563522895,0.0
6930.771056690508,0.0
6952.534220021093,0.0
7225.682480545074,5.015557338544568
7345.130539403301,0.0
7345.927245148649,66.57594237740614
7584.890595839429,144.10646151023047
7692.818388283572,0.0
8120.283398246202,0.0
8305.285848540245,0.0
8316.950148527987,33.92811442950824
8660.68444077781,113.52448663361247
8760.066957115921,0.0
9060.924619052666,0.0
9227.60427450622,0.0
9305.523610800812,0.0
9344.717964548323,19.90480642693001
9713.345028409161,0.0
9820.496109439782,0.0
10130.26290239955,0.0
10241.02177407057,0.0
10567.328920431277,0.0
10634.540996767539,0.0
10765.96234868844,118.40596977923269
10863.47729117921,66.06423721693318
11085.354737894748,0.0
11183.487194590267,0.0
11598.378423089864,0.0
11879.16845934898,0.0
12053.717270278996,0.0
12332.473499036607,0.0
12805.031905622462,0.0
13017.369687963686,0.0
13284.035246873154,201.82985324734
13455.074801155086,150.5571525248033
13646.515931733087,304.5026489136744
13673.227040744634,313.1327270955535
13747.614437066704,343.94789364998724
13793.748492459721,265.55501485622335
14015.369507009245,220.18896766638682
14062.865492406667,189.03753655399487
14170.779551553565,338.72395772064374
14254.743801173725,43.5073909284547
14268.772122550712,65.08930537896595
14480.295901650103,70.2433220780149
14505.055789748221,0.0
14794.10504143788,88.6584772611368
14798.017774364376,0.0
15095.570726654076,60.52117483441907
15319.66341152149,0.0
15532.904890970423,0.0
15647.225277037607,0.0
15767.574863217515,0.0
15849.99844398845,0.0
15898.51613603319,0.0
16372.659233495786,0.0
16373.2770754308,0.0
16995.64990537512,14.451129225155455
17026.71721561465,0.0
17132.208035578195,0.0
17332.00150418954,0.0
17404.737218569102,0.0
17788.535599670155,0.0
17854.236451828572,0.0
17997.710997420247,0.0
18115.38518176705,0.0
18678.351947612166,0.0
18891.33774901864,0.0
19080.58575548117,136.73131742860642
19243.362124999185,295.065576119825
19368.97183788244,349.6429620347408
19462.759576368266,325.02225949612694
19811.392963258077,320.02509426471806
19985.748985854487,334.3117247521586
20023.080969604347,597.5584780049321
20096.69907515054,497.2250853352525
20119.881187375435,386.1707593368519
20221.544090419848,193.17323670783298
20370.77504528556,0.6625263529349468
20537.30723063015,71.9447014674879
20547.924003926702,133.99578337500134
20624.703984585725,139.3006242789379
21202.35763971649,0.0
21239.75380140958,0.0
21306.35047811068,88.70671826188845
21440.72726523879,30.66178450150983
21574.24937306175,0.0
21703.934036562176,0.0
22013.809318797903,0.0
22152.413954082436,0.0
22344.311616285027,0.0
22518.73048088232,0.0
22600.070972147398,0.0
22929.68478474023,0.0
23207.52472020103,0.0
23264.76699768804,0.0
23415.175798528813,6.955097003959963
23501.630534478598,0.0
23670.588342422485,0.0
23818.48387333352,0.0
24004.32868278426,0.0
24144.531924011357,0.0
24703.883348740717,0.0
25047.082301673956,0.0
25083.255010604844,63.86167923455287
25356.746199955538,215.27442995249294
25455.269754075438,0.0
25507.408075024967,195.19255305570186
25521.160514198986,228.2075088351703
25689.728061737194,95.12825506771333
25830.743306045777,0.0
26048.923362861533,0.0
26221.306903177687,0.0
26609.039650413095,0.0
26847.34876164983,0.0
27010.38673254932,0.0
27449.899576424436,0.0
27825.374519005916,0.0
27944.893046971934,0.0
28055.138515218383,74.09841887198854
28094.893410907378,1.0158985203051998
28504.945426916223,0.0
28537.666448506014,0.0
29022.35430118593,0.0
29214.585227169064,0.0
29406.020551294812,104.3995601632596
29642.95357523648,126.28561194461508
29679.225263804394,109.4010799692478
29800.019399631055,174.45147984538562
29808.03972346047,18.74613013123235
29884.38245351535,39.36015897157631
30001.461886622346,0.0
30204.62697947308,0.0
30343.536219166333,0.0
30800.357786038923,0.0
30974.8251273681,0.0
31275.081421350682,0.0
31912.33876684634,0.0
31985.787595504742,0.0
32162.41765432546,284.0023347470269
32254.37640680349,257.5560517787708
32270.562984706718,124.55918811319862
32660.040162758654,114.5088691193996
32662.451970875147,19.988994551571523
32743.153333841004,185.08678706733917
32795.95954144376,112.11436356261402
33037.046537603936,51.48640384377359
33082.34461711303,12.523137264775869
33318.74990377887,65.32397645903256
33448.86383707119,0.0
33573.023422543905,0.0
34081.16350429714,0.0
34242.553822644135,0.0
34451.7583321131,100.27260540630232
34480.5478993976,55.58849732982344
34723.25694818339,142.08333639430202
34813.43774719555,0.0
34925.397224380744,0.0
35230.089316817764,0.0
35639.02571739146,0.0
35657.35162115688,0.0
36011.83918701317,0.0
36188.187724484254,0.0
36277.99198984471,0.0
36335.57552003845,54.456078743321996
36486.37541984622,0.0
36618.405998926326,0.0
36894.3156109083,0.0
36906.285238155586,0.0
37573.18750908694,0.0
37759.29373988007,0.0
37970.30091999184,0.0
38032.35330278152,0.0
38506.699916894875,0.0
38695.068745095436,0.0
38787.13892212544,34.984542945538124
38914.05986593169,0.0
39148.26649356685,0.0
39302.8595164125,0.0
39346.0719405186,12.203400619328022
39678.13245029659,0.0
39826.81239167992,0.0
40208.36933698468,0.0
313.28657831158057,0.0
316.3366353376222,0.0
568.2881488137828,74.729379326311
596.1506997704108,9.319989411096287
783.4960087411316,57.50663915831399
1007.9656250285393,0.0
1639.433952017994,0.0
1712.2630864313644,0.0
1883.2033884227842,0.0
2210.3810251133878,0.0
2273.5431523178368,0.0
2498.3235145268322,0.0
2834.6112239652216,0.0
2899.249373889089,0.0
3110.888264664632,0.0
3339.4405214156554,0.0
3373.87518865066,0.0
3585.4239491959893,44.95382512991182
3660.460513579747,0.0
3824.0351663663346,0.0
4024.033979282252,0.0
4025.640198969979,0.0
4177.171381962215,0.0
4515.849057079998,0.0
4587.873432276808,0.0
4970.126705132476,0.0
5085.7099828872515,0.0
5249.115803548696,58.30843338918385
5316.614847597189,9.160291307066473
5473.745313126399,36.118271840314264
5583.0133357068735,0.0
5678.486732116861,0.0
6060.435169801662,0.0
6160.058165399279,0.0
6343.6206021738935,0.0
6367.5595388960355,0.0
6485.2088788678575,0.0
6932.6453247497575,0.0
7160.664653614121,0.0
7278.627437811825,0.0
7285.783892896791,27.218425598045542
7586.490846047049,0.0
7846.53780133252,0.0
7866.796993786402,0.0
8230.270853428316,0.0
8326.401238723027,0.0
8529.334955241067,227.1361824655969
8625.083644554225,74.53910841465404
8810.921042352513,141.04413732199828
8886.174084837088,134.55295403092168
9181.367112797987,252.90187973397587
9216.436384169987,0.0
9441.33981680652,0.0
9497.817363942557,0.0
9836.925674152873,0.0
10101.10011681865,0.0
10712.420936949471,0.0
10839.205455257572,0.0
11052.789997700758,0.0
11113.473184862349,0.0
11336.147541060247,0.0
11426.064423895574,0.0
11608.016040371984,0.0
11899.351679946307,0.0
12188.747143821636,0.0
12270.979056085163,0.0
12714.373749581902,0.0
12806.955453467383,0.0
13158.038872069874,0.0
13182.421279014541,0.0
13600.973724224821,212.69441951713816
13619.761831498272,41.364781955171566
13828.515278753588,333.96125986913285
13965.766722958451,276.68665127651
14296.037384715544,350.7666929254556
14376.73846483345,216.79316897496938
14838.342805685614,394.8381572318449
14897.105176697498,381.32610171152555
15069.364807470054,537.0810987185232
15080.242875922295,538.1542446171625
15186.529693668988,553.1986321594904
15241.63337098624,368.7960690384116
15547.591787264106,368.84977691009044
15569.945667318749,194.98191018604484
15644.690316036427,425.52528453761624
15666.286497530278,326.82386605696774
15945.26810597631,193.3577676167606
16060.739814851748,116.47735587009993
16296.673856140398,101.53168592837937
16508.361899608,120.91383095986203
16516.73623366144,171.13361053248627
16572.25916501332,294.2532654064307
16708.781906162334,175.98846734225663
16760.365065380844,10.973996217537206
17000.57226774565,0.0
17123.10115492299,0.0
17280.874144931488,0.0
17344.618494833743,0.0
17553.413540273315,100.02505445532734
17664.704900026692,60.26993778427641
18211.996857751106,0.0
18218.313245454385,0.0
18405.44489535205,200.04901352031084
18487.165545849617,0.0
18627.76441791191,0.0
18884.07006757923,0.0
19011.915402749877,0.0
19144.983178228253,0.0
19498.88073313682,0.0
19541.565370105633,0.0
19627.94202446671,59.167031871893414
19921.060150224243,0.0
20195.04000630101,0.0
20297.58285140566,0.0
20381.749455679324,88.87329710214544
20453.58702764548,120.9584960219072
20479.82840172033,78.93489057236366
20834.274056209586,97.52735707239844
21012.003352470554,0.0
21012.818717743776,32.26830716301993
21158.47890532038,0.0
21398.356928413043,0.0
21544.08112844153,0.0
21877.232105957697,0.0
21955.249776986027,0.0
22004.043093383134,0.0
22577.248430714408,0.0
22676.951992594528,0.0
22719.679435027087,225.3450260087884
23057.607313713524,32.595302463632834
23147.13435636069,0.0
23224.434023002483,130.985884977752
23340.27060780519,141.82963392812962
23531.683797147933,104.62786630036862
23716.741104465942,0.0
23951.6309532728,0.0
24116.629151401827,0.0
24482.147949731807,0.0
24938.734312827597,0.0
24984.796181523332,0.0
25110.964246098236,154.58530069110202
25226.53338980829,0.0
25378.39322178969,37.23199518958063
25444.425369227003,0.0
25681.815143608852,0.0
25897.529244165155,0.0
26116.77278080194,0.0
26176.777306690372,25.74195449687977
26192.360102307553,141.73469425226358
26238.38678940957,66.88731831117911
26582.037073318574,32.573697374373296
26771.407119995973,0.0
27093.264207041786,0.0
27491.822749956948,0.0
27560.60830344079,0.0
27564.007325640014,186.17187282461964
27676.644808270947,133.4717181271517
27943.105752495372,0.0
27976.950878037966,0.0
28089.242682808213,163.40471869671455
28128.01414092789,0.0
28596.655435570916,0.0
29281.05533748947,0.0
29470.80149385023,0.0
29796.93987922464,0.0
29978.90586590883,0.0
30002.039408219927,0.0
30175.442062363712,0.0
30292.04129387765,0.0
30751.293557244757,0.0
30786.850917828982,0.0
30862.170067170475,83.04894947385401
31231.861748431216,0.0
31294.878952923922,0.0
31346.29505489255,100.04504467119841
31858.298198347093,18.860322405533225
31995.31282226091,0.0
32040.01576319508,184.03931618627394
32255.32916341106,120.19640878585415
32643.779133594264,7.461195674393821
32732.769693852944,0.0
32969.06552589,59.35654277643334
33088.81312074157,85.27892031047668
33427.95531040181,186.8270404758223
33596.32997224091,210.33148971727496
33772.59304262409,456.50085040315025
33933.4710085025,397.46267183192685
34077.94820013351,500.42111182777444
34135.883079065825,431.7676339802565
34194.08824327883,374.6395920551804
34219.85003487422,312.6321558209456
34235.74839206325,320.37529615079984
34399.34743008017,103.11380554079369
34559.15260156175,0.0
35043.55657001213,0.0
35329.21637214831,0.0
35499.26422437617,0.0
36142.36602829487,0.0
36350.69649292649,0.0
36460.776399602844,365.25224463244376
36505.64817612944,417.47886696677597
36546.22739274048,420.13722883857554
36605.558721861744,346.57976668934134
37048.344705115975,114.80773843672068
37124.81388042537,0.0
37266.196702658715,237.68779407381226
37456.154271366686,172.538227326193
37538.14787165096,159.48405252411612
37642.03236569208,0.0
37732.66041044187,0.0
38076.264440616564,0.0
38377.41681804321,0.0
38419.4149834261,0.0
38684.1210984067,0.0
39260.26662548191,0.0
39295.21122516141,0.0
39432.455245405166,0.0
39760.795142424926,0.0
40042.92305975521,0.0
408.3820337961436,0.0
517.7246866133023,0.0
649.3869729513012,74.95837981025574
681.5815847490986,9.377202677070159
925.1959344696816,0.0
1213.716147507651,0.0
1249.995744699272,0.0
1323.851952604297,7.691360694878767
1639.9519200204122,0.0
1948.2127856464808,0.0
2270.8776655701818,0.0
2309.7438486279107,0.0
2522.46531127343,0.0
2654.207955484165,0.0
3088.6036249678937,0.0
3209.302574289182,0.0
3268.805759898667,170.85975555453297
3324.9683753163513,67.14162480711002
3742.413428474657,0.0
3859.4683267678183,0.0
4202.741703310882,0.0
4216.633951493508,0.0
4667.663668339397,0.0
4832.204593093195,0.0
5040.8184406700775,161.45606597863934
5172.632834542965,0.0
5287.090659762592,120.82679934640691
5385.344411845217,52.08795454776464
5627.609662369628,0.0
5820.114024594305,0.0
5898.429973989379,132.3689633851418
6086.867177663137,245.47403265473986
6174.11028690508,93.56611307347339
6204.20210815316,125.25572721733079
6277.900984972994,3.23781676840008
6457.3329623704085,0.0
6731.9493351009605,0.0
7074.3225448409385,0.0
7120.48404611715,0.0
7249.072879972459,0.0
7651.0672057882675,0.0
7701.103369998529,0.0
8019.90162210361,112.88938548828537
8085.783091396821,0.0
8146.9541265474645,0.0
8479.51530973303,0.0
8482.15636065728,0.0
8735.829585609874,165.3631154584109
8782.176523032073,9.148911700631288
8832.258989107537,189.14604010625044
9154.50986074407,51.293531094714126
9289.407554094214,0.0
9336.130582088856,202.192439975448
9473.033654980803,223.68571962048918
9531.087116867324,225.50754552305443
9578.573495092578,71.71495171824063
9681.246542236046,68.35042104221611
9858.395340846,29.453800280505675
9953.100800754764,82.05684117701094
9963.133684995964,166.8183948478454
10226.70373144766,151.3743633165941
10251.679490307064,0.0
10637.818814963548,0.0
11065.806516001701,0.0
11395.394309659958,0.0
11508.736616742848,0.0
11569.246567362876,142.46927543513084
11678.558400694546,35.77412708900738
11867.063658755633,0.0
12228.37843543839,0.0
12261.909572997929,0.0
12421.594253829167,136.11538890458542
12824.271448316675,0.0
12911.127281804322,0.0
13332.458454989885,0.0
13594.588461673848,0.0
13640.434767642695,0.0
13954.703864578201,0.0
13962.178925042865,0.0
14391.190190029332,0.0
14883.94650678498,0.0
15140.682038432147,0.0
15509.747759282494,0.0
15656.52648398949,0.0
15719.237756738428,65.75042265653246
15879.576184696833,106.65497918868459
15998.025467722597,0.0
16266.026312589793,0.0
16451.166001664,0.0
16891.99531863444,0.0
17185.925921197882,0.0
17368.080494929003,0.0
17385.656054872627,0.0
17625.290250978214,67.74546160746831
17876.77078223247,0.0
17953.81609332608,0.0
18281.825821259295,0.0
18358.610614807523,0.0
18486.816433439537,0.0
18566.67503335736,0.0
19114.182693368304,0.0
19193.626058694794,0.0
19351.501859068376,118.67534958228134
19468.222948868584,103.47844466885363
19593.905646089715,20.222063611512567
19648.131814966982,0.0
20026.37337317885,0.0
20030.009339868448,0.0
20237.720021029123,29.803119377043913
20278.317539268453,0.0
20301.0528327364,0.0
20610.181583526744,0.0
20741.14421759641,0.0
21005.969900280914,0.0
21353.110829705583,0.0
21442.107573369052,0.0
21709.80263720564,0.0
21978.308451896555,0.0
22150.891603924403,0.0
22272.3082355921,0.0
22592.139416657355,0.0
22627.04370818045,0.0
23022.848878097808,78.338420768574
23216.796828693303,0.0
23374.558790240826,181.65307149612272
23516.49391683038,0.0
23819.47010706952,0.0
24235.384742402875,0.0
24370.22962632218,0.0
24393.54541700613,138.85490773216225
24548.276700864426,186.94200911487133
24652.369465857562,152.71811365986287
24836.169455911124,0.0
25303.840099045643,0.0
25525.919728173172,0.0
25644.36175779123,0.0
25896.758796661532,0.0
25927.720762753514,0.0
26007.44304108132,4.098629760748736
26089.933404580242,0.0
26387.31712697813,0.0
26449.4850402781,0.0
26706.575133408216,0.0
27005.701453534843,0.0
27060.098568368212,6.544334642905596
27071.746566528396,87.09771296377585
27590.922627372125,0.0
27856.541790115713,0.0
28046.778791727393,0.0
28113.544689719,0.0
28481.164332326785,0.0
28681.42693730239,0.0
29068.10718004864,0.0
29094.767265019396,0.0
29360.357153114066,0.0
29743.427728495237,0.0
29768.834651800942,0.0
29960.0193917736,53.77509788859243
30061.287120222365,0.0
30212.21844943507,0.0
30337.650944323825,0.0
30613.922011899624,0.0
30804.61721048186,0.0
30904.44295210531,0.0
30960.5597015897,32.45764141127074
31128.382478071508,0.0
31555.34394441952,0.0
31659.57123249863,0.0
31781.10841154144,17.37706973364766
31846.46515209637,0.0
32062.878643162116,0.0
32645.850746541288,0.0
32714.307708610697,0.0
32978.7446816892,0.0
33376.519366131826,0.0
33460.632743241025,0.0
33516.643382333765,0.0
33656.50794896472,30.311078915583494
33805.67042378368,0.0
33826.627180740645,0.0
34310.14438791436,0.0
34595.25644622103,0.0
34595.649470394834,0.0
34820.1366880117,49.99363293692295
34963.11343865015,0.0
35180.57970857663,0.0
35226.84830068245,0.0
35559.191116864145,36.756834015664936
35675.609022182056,0.0
35768.28212884133,0.0
35800.85850878015,0.310666178491374
36063.13950589716,0.0
36112.73268651506,0.0
36388.04430880277,0.0
36509.5741648572,0.0
36593.608443480516,0.0
36920.718350664814,0.0
37049.620005597164,0.0
37183.704926526065,60.2725491972742
37457.49403298764,0.0
37679.71182886997,0.0
37762.08642323305,0.0
38220.31802007051,0.0
38348.94896291133,0.0
38364.06138140571,34.477801291002834
38389.71078906192,16.706727799180953
38702.34070179221,0.0
38782.46764454544,0.0
39163.31049203377,0.0
39293.86509443215,0.0
39571.64553151073,18.81136546406924
39643.02818363114,23.565614679762803
39837.1899970483,112.68190100767242
39916.66954921244,0.0
39949.86864251129,0.0
96.42134102958644,0.0
193.8602701507744,0.0
494.88668864043694,0.0
728.0459689457754,0.0
948.0271975123798,0.0
1171.7935781618123,0.0
1189.7305783264476,0.0
1651.373307524287,0.0
2033.8607311121032,0.0
2218.2958766363513,0.0
2232.816672499225,116.13916977917734
2679.5440536669316,0.0
2871.1623338979884,0.0
2974.582530458034,0.0
3005.430255090098,12.190271697972548
3350.463328451105,0.0
3420.2529256697185,0.0
3458.8291785856723,0.0
3702.4109289790026,0.0
4106.097143183121,0.0
4303.772093896857,0.0
4689.293293579732,0.0
4856.502469943528,0.0
5146.347228942524,0.0
5286.569083221665,0.0
5544.616300825106,0.0
5709.222071495507,0.0
5719.724329116322,148.00355721844062
6056.593918187549,150.98193009590432
6126.42308327682,60.14973029059638
6190.274302189249,130.43146295872248
6607.657227891429,0.0
6668.944719520717,0.0
6773.6397894288,100.46338752279553
6783.660442708285,82.42956908643009
7080.683327711438,24.955283891460567
7322.460872051819,0.0
7516.870663351789,123.42184526741858
7567.780019429782,133.5318646896767
7775.2172666853185,287.93112300320445
7807.057538912631,0.5090225145404474
8094.623079111392,146.9238930309748
8251.152217440182,0.0
8282.855177244961,126.2399151214795
8439.530548639414,230.7279650072378
8481.051625932721,177.60020975851148
8610.511683553797,304.9266088633067
8701.995641356763,188.60772980113688
8919.46425608792,190.1273439475899
9011.560865579519,99.77483146061604
9124.965662262694,232.95597106906826
9289.280225582785,146.93135501810866
9331.10728933971,0.0
9372.36084074078,49.370071431954784
9857.116535975256,0.0
9912.587730118954,0.0
9940.225137122115,0.0
10290.838668457474,0.0
10379.82697018842,0.0
10580.357478405536,62.99433321827746
10635.51972068015,0.0
10717.41403749142,24.62944933084509
10873.98500193486,17.41118964254747
11641.86136139717,0.0
11903.420055224722,0.0
12013.012753582485,0.0
12062.945139538384,174.61800232943824
12181.862941241916,3.891345742447811
12192.770071471305,0.0
12441.59026474612,0.0
12684.47248940607,0.0
12770.269298158048,0.0
13181.835212358186,0.0
13200.64140818268,0.0
13383.275203420257,0.0
13575.089375586454,0.0
14105.462710862676,0.0
14519.73706734789,0.0
